tool_id,risk_tier,unsafe_true,G1_Safety_latent,G1_Safety_missing,G1_Safety_obs,G2_Equity_latent,G2_Equity_missing,G2_Equity_obs,G3_Documentation_latent,G3_Documentation_missing,G3_Documentation_obs,G4_Accountability_latent,G4_Accountability_missing,G4_Accountability_obs,G5_Monitoring_latent,G5_Monitoring_missing,G5_Monitoring_obs,failed_gates,n_failed_gates,deploy_gate,override_used,composite_score_matched,deploy_composite_matched,composite_score_mean,deploy_composite_mean,composite_score_zero,deploy_composite_zero,gates_passed,deploy_permissive
T0451,high,0,0.6919053218696815,0,0.6858823936601102,0.7594440844721599,0,0.7165935007248926,0.7015536763659007,0,0.678507440733583,0.6791015629069324,0,0.6238484231305199,0.7333890305262959,0,0.8355428056290696,,0,1,0,0.7174928241936498,0,0.7174928241936498,1,0.7174928241936498,1,5,1
T0452,standard,0,0.617514170628362,0,0.588369701841527,0.8347824531070547,0,0.806287640772926,0.6893545919514792,0,0.655398681886995,0.601252936755035,0,0.6232299153067539,0.9169104709284229,1,,G5_Monitoring,1,0,0,0.6430969257913405,0,0.6430969257913405,0,0.48924834624745933,0,4,1
T0453,standard,0,0.8748302591443664,0,0.8537753464952731,0.8867317968379662,0,0.845176410846195,0.8226243812514117,0,0.7831661013579527,0.7018201485168214,0,0.7576924271998399,0.5029060558464826,0,0.5939400733043989,,0,1,0,0.7625228631852797,1,0.7625228631852797,1,0.7625228631852797,1,5,1
T0454,standard,0,0.8165254102645638,0,0.7831455630553489,0.718303613054631,0,0.6887423855409668,0.578732023856167,0,0.4749404621994045,0.39175144151761376,1,,0.6022877895669526,0,0.6505340304266487,"G3_Documentation,G4_Accountability",2,0,0,0.6692075363048532,0,0.6692075363048532,1,0.5721296036843225,0,3,1
T0455,standard,0,0.636484910271719,0,0.6028729354488239,0.7628384523889277,0,0.7386941254192629,0.8264550229439152,0,0.8192246587908888,0.9300540737333786,0,0.9082101918518508,0.7991212872167371,0,0.7921505486074699,,0,1,0,0.7488188641958151,0,0.7488188641958151,1,0.7488188641958151,1,5,1
T0456,standard,0,0.9687346844546456,0,0.8748374102373916,0.8382239366952374,1,,0.5611051140141909,0,0.5192837872289695,0.7829686189677955,0,0.6744745913426297,0.8068934410688001,1,,"G2_Equity,G5_Monitoring",2,0,0,0.6915318817716133,0,0.6915318817716133,1,0.44151497985695737,0,3,1
T0457,standard,0,0.6291234402192022,0,0.6027173941007083,0.5658809494335988,0,0.5856946512498971,0.5612475722008025,0,0.6308102473725036,0.7410302671376481,0,0.685195773280609,0.7585469315695207,0,0.7002552421177856,,0,1,0,0.6411341295451103,0,0.6411341295451103,0,0.6411341295451103,1,5,1
T0458,high,0,0.7906055248822185,0,0.8842027668043072,0.7311712993199798,0,0.7243167685971624,0.6414305199340293,0,0.6508370126219675,0.5501750722985722,0,0.5152729508450117,0.7967543169435358,0,0.882531810939673,G4_Accountability,1,0,0,0.7694577925858317,1,0.7694577925858317,1,0.7694577925858317,1,4,1
T0459,standard,1,0.9018140379955308,0,0.9208812030949732,0.3939880484176024,0,0.4192509398755987,0.7218103258958634,0,0.6212414727848016,0.4748469136798345,0,0.5286281226363541,0.30842578466886345,0,0.2569898980767704,"G2_Equity,G5_Monitoring",2,0,0,0.5758799157421977,0,0.5758799157421977,0,0.5758799157421977,0,3,1
T0460,standard,0,0.7810458921225393,0,0.6957180383078643,0.7877188398148117,0,0.7518870996257347,0.8824732577456311,0,0.8284613239409819,0.5812423600246058,0,0.6938339758323915,0.6269742413854019,0,0.6406038667289796,,0,1,0,0.7099937380844704,0,0.7099937380844704,1,0.7099937380844704,1,5,1
T0461,high,0,0.5107863172164182,0,0.6092805040310059,0.43050280440364497,0,0.4461293471529426,0.6650838605409871,0,0.7060987609462767,0.6805493309739038,0,0.6891508636064937,0.5577920224966099,0,0.471975908814803,"G1_Safety,G2_Equity,G5_Monitoring",3,0,0,0.5769849741688594,0,0.5769849741688594,0,0.5769849741688594,0,2,0
T0462,standard,1,0.760597030692346,0,0.865575833255712,0.324817707571006,0,0.3759614989012947,0.5651683217200267,0,0.5922635059448886,0.29091807568763484,0,0.26207971404473984,0.17789778278496687,1,,"G2_Equity,G4_Accountability,G5_Monitoring",3,0,0,0.5980670373542332,0,0.5980670373542332,0,0.444218457810352,0,2,0
T0463,standard,0,0.8598302439272764,0,0.8648874153797932,0.7040315224438375,0,0.7314134495345711,0.6919308333466835,0,0.7003313653081598,0.8172980523517995,0,0.8433404983872864,0.9064584138791761,0,0.9329568780116455,,0,1,0,0.8339682411013518,1,0.8339682411013518,1,0.8339682411013518,1,5,1
T0464,standard,0,0.8437488043352376,0,0.7403687901636138,0.5968450549742288,0,0.6028533092013153,0.9898669927113483,0,1.0,0.9553568672521344,0,1.0,0.8399548411189265,0,0.9374555314722708,,0,1,0,0.8469025162973491,1,0.8469025162973491,1,0.8469025162973491,1,5,1
T0465,high,0,0.5657841121793181,0,0.5884526244347115,0.6403457433224596,0,0.5967714933970046,0.6619642514747792,0,0.6078513071498318,0.8168948059247717,0,0.9311933049961074,0.6680746211797907,0,0.7433720065724521,"G1_Safety,G2_Equity",2,0,0,0.682751204804968,0,0.682751204804968,1,0.682751204804968,1,3,1
T0466,standard,0,0.8529046095704658,0,0.8566878684248237,0.6927884429549502,0,0.6220849100244117,0.9249150236375465,0,0.8583037906446919,0.9394558685079073,0,0.9551488540076374,0.8175124017111131,0,0.7965694715684405,,0,1,0,0.8214793616210684,1,0.8214793616210684,1,0.8214793616210684,1,5,1
T0467,standard,0,0.7634136534083179,0,0.7291255448813465,0.8472560937187354,0,0.8454251418370485,0.7235313728452719,0,0.7114442535572447,0.6200042499128703,0,0.5925037208182293,0.7118105284486224,0,0.617180744584248,,0,1,0,0.6954388170423442,0,0.6954388170423442,1,0.6954388170423442,1,5,1
T0468,high,0,0.7183014256120505,0,0.7650993669170439,0.585743157331514,0,0.5359672969518345,0.683408907716642,1,,0.8126151764555009,0,0.8285164931306115,0.602191853595321,0,0.7206508061067782,"G2_Equity,G3_Documentation",2,0,0,0.7190508280001647,0,0.7190508280001647,1,0.6143650801141746,0,3,1
T0469,standard,0,0.6183739933010495,0,0.5856592899716815,0.7255135187395033,0,0.6883428704611111,0.9496597215693571,0,0.9096604878536741,0.7903288383771546,0,0.7283680593839931,0.8494756291765917,0,0.8538941536332515,,0,1,0,0.738127038054634,0,0.738127038054634,1,0.738127038054634,1,5,1
T0470,high,0,0.7822225673396428,0,0.8792994998641531,0.6718711670891918,0,0.7413859734133182,0.6171770267420723,0,0.6067585338840007,0.4072651970900414,0,0.4135797604541833,0.8266448566142445,0,0.8422759801695843,G4_Accountability,1,0,0,0.7386174851643674,0,0.7386174851643674,1,0.7386174851643674,1,4,1
T0471,standard,0,0.8210829944533815,0,0.9326387727542851,0.6192847249862977,0,0.5265099363395438,0.8160098571777042,0,0.8316875101284017,0.7214413234391773,0,0.6234209244141515,0.8907295893257712,0,0.959514441456902,,0,1,0,0.8169129978228256,1,0.8169129978228256,1,0.8169129978228256,1,5,1
T0472,standard,0,0.6875701561175532,0,0.6467035171324179,0.9472063423880596,0,0.9967777661230257,0.8038808318109454,0,0.7579322830361026,0.6265937809036802,0,0.5533469851580977,0.7090953966781052,0,0.6439364467135676,,0,1,0,0.7012037219657011,0,0.7012037219657011,1,0.7012037219657011,1,5,1
T0473,high,0,0.5856426978171064,0,0.5867023706476263,0.6615391569677974,0,0.7426634019729978,0.820076237895146,0,0.8182335975245245,0.6140847051047289,0,0.5539609045291278,0.6188232506194182,0,0.6507502738113953,"G1_Safety,G4_Accountability",2,0,0,0.6559269652511343,0,0.6559269652511343,1,0.6559269652511343,1,3,1
T0474,standard,0,0.8824924927009689,0,0.9283585447034117,0.5543953004701402,0,0.513677201185532,0.9784011900035634,0,0.9933775112493287,0.6994276568453918,0,0.7321048556998452,0.837586445789478,0,0.763235085275408,,0,1,0,0.8051902699500814,1,0.8051902699500814,1,0.8051902699500814,1,5,1
T0475,high,0,0.5769064657199662,0,0.4613699123055828,0.4543961480684359,1,,0.5686667699776162,1,,0.7979777680463557,0,0.8277671711271912,0.9299308782304734,0,0.9095156900185745,"G1_Safety,G2_Equity,G3_Documentation",3,0,0,0.6908090421221621,0,0.6908090421221621,1,0.48995497186539716,0,2,0
T0476,standard,0,0.5104620678765127,0,0.5250302754707613,0.6959540799249593,0,0.7403294055065655,0.9123906098382125,0,0.909158749492984,0.8238435515759834,0,0.8307690978795974,0.9770282203485202,0,1.0,G1_Safety,1,0,0,0.7795476705731004,1,0.7795476705731004,1,0.7795476705731004,1,4,1
T0477,standard,0,0.7488077033342212,0,0.8323125162726575,0.647269789593832,0,0.6751923654611657,0.7488418372961574,0,0.8529439637237861,0.5745490851863692,0,0.6266745635909149,0.8735964350672285,0,0.8894286763500582,,0,1,0,0.7952725578856918,1,0.7952725578856918,1,0.7952725578856918,1,5,1
T0478,standard,0,0.7548655280880944,0,0.6551050268058655,0.9555830206541581,0,0.9694961791134102,0.6226100015024685,0,0.6476214134518016,0.6829045667606212,0,0.6432592976476394,0.7851547129255615,0,0.8082188263760116,,0,1,0,0.7376427481676903,0,0.7376427481676903,1,0.7376427481676903,1,5,1
T0479,standard,0,0.6014212172538782,0,0.5747703049333395,0.6678475555328679,0,0.7345706602052028,0.9141760630140151,0,0.9972312804229324,0.7388523006865406,0,0.7871428916622958,0.6310046892581553,0,0.5320965892101317,,0,1,0,0.6832969636260993,0,0.6832969636260993,1,0.6832969636260993,1,5,1
T0480,high,1,0.8419945218355409,0,0.9096659154555549,0.1690061225778697,0,0.1317412812977939,1.0,0,0.9339847093013312,0.3119188548815215,1,,0.32848483401953943,0,0.37323050171863803,"G2_Equity,G4_Accountability,G5_Monitoring",3,0,0,0.6231442312767254,0,0.6231442312767254,0,0.5260662986561947,0,2,0
T0481,standard,0,0.6062638267963029,0,0.7273186858802444,0.8187205413343361,0,0.8418988028358363,0.7697214183285764,0,0.7033249787817459,0.7700583230842689,0,0.8206840985354,0.8848441672950533,0,0.8655787369363656,,0,1,0,0.789476472021112,1,0.789476472021112,1,0.789476472021112,1,5,1
T0482,standard,0,0.9406959509392031,0,0.8147862539567442,0.8885701229109796,0,0.8552645783824595,1.0,0,1.0,1.0,0,0.980081457396416,1.0,0,0.9867541451165835,,0,1,0,0.9164263178330004,1,0.9164263178330004,1,0.9164263178330004,1,5,1
T0483,standard,0,0.49956226064867215,0,0.4922125231454586,0.48993277665070956,0,0.533724252863203,0.7575657842042918,0,0.7539034679381342,0.8298649427381968,0,0.8401438190863991,0.9011863805397217,0,0.8458693717294148,G1_Safety,1,0,0,0.6782968308591517,0,0.6782968308591517,1,0.6782968308591517,1,4,1
T0484,high,0,0.7665312543679637,0,0.718192546022882,0.8979142400324708,0,0.8851037057184248,0.8623264103310391,0,0.8859150941033253,0.7844218300879975,0,0.7875572580035234,0.6519831712490873,0,0.5943184985081067,G5_Monitoring,1,0,0,0.7478237971076822,0,0.7478237971076822,1,0.7478237971076822,1,4,1
T0485,standard,0,0.8473767686836045,0,0.86240917847563,0.6946766153902082,0,0.7281267809105407,0.7549079637546396,0,0.6602694570636154,0.5944224300804041,0,0.5560180713468432,0.8754002844086574,0,0.892287312621137,,0,1,0,0.7734567280961232,1,0.7734567280961232,1,0.7734567280961232,1,5,1
T0486,high,0,0.5786098476842352,0,0.6408473924299587,0.8238097234117249,0,0.8931063583105376,1.0,0,0.9222501872813667,0.9868382270895119,0,0.8992826365570736,0.8997698877682722,0,0.919734458193697,G1_Safety,1,0,0,0.8293837095997585,1,0.8293837095997585,1,0.8293837095997585,1,4,1
T0487,standard,0,0.6871194418987204,0,0.6942264513689612,0.8922643518200484,0,0.8955186371865855,0.8268216526767859,0,0.8503607229154723,0.62828185716468,0,0.5881937234173508,0.7453624002534638,0,0.7727007110678533,,0,1,0,0.751554075705563,1,0.751554075705563,1,0.751554075705563,1,5,1
T0488,standard,0,0.6335841254087538,0,0.5761728967004477,0.8940867277796818,0,0.9413269559257802,0.8032785038662307,0,0.7445802225385624,0.8024904027724306,0,0.8132692903654917,0.8914306759410048,0,0.9281136954449056,,0,1,0,0.779756763195836,1,0.779756763195836,1,0.779756763195836,1,5,1
T0489,high,1,0.8945013414150011,0,0.9151589419494364,0.18530061196324818,0,0.12248673679416362,0.5369679360500991,0,0.5142265769770042,0.2900325240105718,0,0.2503151441166971,0.02657843788498511,1,,"G2_Equity,G3_Documentation,G4_Accountability,G5_Monitoring",4,0,0,0.5614505308118918,0,0.5614505308118918,0,0.40760195126801063,0,1,0
T0490,standard,1,0.7862675017212023,0,0.8687856443724082,0.223628659936379,0,0.19569586791301863,0.630388956100858,0,0.6970942033917954,0.20631924684684255,1,,0.0,0,0.015709785914230327,"G2_Equity,G4_Accountability,G5_Monitoring",3,0,0,0.4955595831065328,0,0.4955595831065328,0,0.39848165048600215,0,2,0
T0491,high,1,0.926209274394788,0,0.8795370721169294,0.21694921986791546,0,0.1807429772116656,0.47012541928555396,0,0.5397558227280688,0.15069391117482303,1,,0.0,0,0.04999879728035451,"G2_Equity,G3_Documentation,G4_Accountability,G5_Monitoring",4,0,0,0.48151357356665825,0,0.48151357356665825,0,0.38443564094612764,0,1,0
T0492,standard,0,0.8094847049809644,0,0.7294312054153911,0.5412071102834282,0,0.5092770855077641,0.8854095261606993,0,0.9024788361555385,0.8239006562679655,0,0.8157873737521015,0.7584667052236057,0,0.8346467196429338,,0,1,0,0.7616225358476614,1,0.7616225358476614,1,0.7616225358476614,1,5,1
T0493,standard,0,0.8516781354939845,1,,0.8566186986047335,0,0.780188634977482,0.9461915778628925,0,0.9176096938900081,0.9362645050000026,0,0.9774918929540961,1.0,0,0.9865401958496366,G1_Safety,1,0,0,0.8663554458713993,1,0.8663554458713993,1,0.6479285822356471,1,4,1
T0494,standard,0,0.7729431181715403,0,0.7637140270258375,0.7050433614162468,0,0.6886027330457035,0.9207202798024956,0,0.8869353313864635,0.811762627807584,0,0.6571330020640926,0.7241159687291188,0,0.6736831057925204,,0,1,0,0.7324356445303203,0,0.7324356445303203,1,0.7324356445303203,1,5,1
T0495,standard,0,0.6044316048291484,0,0.5612863710947495,0.5699500318687819,0,0.5532200600301057,0.6713764283758007,0,0.7271593959422054,0.784801076803511,0,0.8569591667355585,0.6680697780555118,0,0.653309503083853,,0,1,0,0.6523140805055685,0,0.6523140805055685,1,0.6523140805055685,1,5,1
T0496,high,0,0.7728423841432241,0,0.9175416568209667,0.7744441595020201,0,0.7757310691379745,0.8789362732305022,0,0.9036435755147676,0.4597741360898229,0,0.4472956680395008,0.539056756281321,0,0.5532612969218056,"G4_Accountability,G5_Monitoring",2,0,0,0.7325783681805778,0,0.7325783681805778,1,0.7325783681805778,1,3,1
T0497,standard,0,0.6489668223410052,0,0.6719930698446989,0.5853960404187762,0,0.511393080553589,0.7679192874046297,0,0.7215271325111505,0.5527527961198856,1,,0.8393416548101689,0,0.831691802367671,G4_Accountability,1,0,0,0.691536836125569,0,0.691536836125569,1,0.5944589035050384,0,4,1
T0498,standard,0,0.8460361929362918,0,0.9029131647082906,0.4665593386332408,0,0.48408351879015243,0.46435157633831653,0,0.42721950967619227,0.9237500067938321,0,0.9598601518604918,0.8456602469928681,0,0.8803663896015239,"G2_Equity,G3_Documentation",2,0,0,0.7716400238618936,1,0.7716400238618936,1,0.7716400238618936,1,3,1
T0499,standard,0,0.563697508076666,0,0.49688703753878055,0.7762213355790784,0,0.728309744887686,0.7358241875189823,0,0.8064326250817399,0.9870089189731793,0,0.9845009637280872,0.7931135506845645,0,0.8054014242978864,G1_Safety,1,0,0,0.7283029673907326,0,0.7283029673907326,1,0.7283029673907326,1,4,1
T0500,high,0,0.6328519025141813,0,0.660198097989963,0.9350869349757537,0,0.8935211436765302,1.0,0,0.918598020949976,0.5502525110524763,0,0.5946155811995913,0.9107872197041061,0,0.8323870792166312,G4_Accountability,1,0,0,0.7671664110750613,1,0.7671664110750613,1,0.7671664110750613,1,4,1
T0501,high,0,0.9532383509150061,0,0.9379740567232833,0.7283123024562961,0,0.7851747379006907,0.6692351229225236,0,0.7348690310076441,0.9012721354191686,0,0.865019104581373,0.6676976515584065,0,0.7474190828890535,,0,1,0,0.8260064187627045,1,0.8260064187627045,1,0.8260064187627045,1,5,1
T0502,standard,0,0.7488143701063708,1,,0.7491269953185824,0,0.7184703714876489,0.6152542777414269,0,0.7379974779410645,0.7180822563013733,1,,0.5562442015680691,0,0.6256818549591143,"G1_Safety,G4_Accountability",2,0,0,0.6903954374103685,0,0.6903954374103685,1,0.3748906411540856,0,3,1
T0503,standard,0,0.5877373369687539,0,0.5963398124316948,0.8558235398269898,0,0.8583826598196722,0.8050694330650839,0,0.8585714646207082,0.554940261459834,0,0.5439270174117757,0.5395373116645519,0,0.49983556547880603,G5_Monitoring,1,0,0,0.6429930063770334,0,0.6429930063770334,0,0.6429930063770334,1,4,1
T0504,standard,0,0.46495110349520935,0,0.3870573748242818,0.5984916938982188,0,0.6209970378476689,0.7059467221969201,0,0.8299511840675741,0.5087502018856966,0,0.48685519676723293,0.3627830316624755,0,0.3030892749499281,"G1_Safety,G4_Accountability,G5_Monitoring",3,0,0,0.4825600439871379,0,0.4825600439871379,0,0.4825600439871379,0,2,0
T0505,standard,0,0.4233475533292439,0,0.3895766236448076,0.6492402926998931,0,0.5766727309731128,0.9528144582571519,0,0.9266593349657122,0.7072337459717861,0,0.7514561701080158,0.3614911121560303,0,0.43437614386459317,"G1_Safety,G5_Monitoring",2,0,0,0.5636852584666167,0,0.5636852584666167,0,0.5636852584666167,0,3,1
T0506,standard,0,0.6355015640311494,0,0.6408494472162517,0.5357873960441477,1,,1.0,0,0.9716384325320446,0.8024466866039888,0,0.7832782243535352,0.8060792661440132,0,0.9072075790104349,G2_Equity,1,0,0,0.778462549821096,1,0.778462549821096,1,0.6822942274503212,1,4,1
T0507,standard,0,0.969981833188272,0,1.0,0.9234900039530337,0,1.0,0.5618083248795743,0,0.6595789250237621,0.796172700279618,1,,0.5107136712507979,0,0.42074055237607966,"G4_Accountability,G5_Monitoring",2,0,0,0.7511999094681148,1,0.7511999094681148,1,0.6541219768475843,1,3,1
T0508,standard,0,0.9926246604325754,0,1.0,0.7266342035984162,0,0.7692725595121072,0.8441308407260877,0,0.8880845326418026,0.5882786394447457,0,0.5341331860480745,0.6953863680444716,0,0.7972544010380302,,0,1,0,0.8280371419898052,1,0.8280371419898052,1,0.8280371419898052,1,5,1
T0509,high,0,0.7476433059429821,0,0.6858572884682496,0.8768877901283813,0,0.9280774540215098,0.7293181971824436,0,0.8075768094897533,0.8422886426399012,0,0.7864730938641812,0.3495506673118903,0,0.3759359890154555,G5_Monitoring,1,0,0,0.6780602874006554,0,0.6780602874006554,1,0.6780602874006554,1,4,1
T0510,standard,0,0.73685226818084,0,0.7022987121934662,0.9206623849785293,0,0.9257071320158182,0.39103628640348453,0,0.3976669865924965,0.8443028365653809,0,0.9322810824203296,0.7225353867158288,0,0.7165865387772492,G3_Documentation,1,0,0,0.7281845285066488,0,0.7281845285066488,1,0.7281845285066488,1,4,1
T0511,high,0,0.7410577324960156,0,0.6877744076267998,0.5926414137733493,0,0.6121098653158511,0.4838931747648765,0,0.5154010871543316,0.5926248630139367,0,0.5899873268928031,0.4069785635209471,0,0.3429844159234739,"G3_Documentation,G4_Accountability,G5_Monitoring",3,0,0,0.5497031681733562,0,0.5497031681733562,0,0.5497031681733562,0,2,0
T0512,high,0,0.6067801633672786,0,0.6778877341141499,0.4372237505398128,0,0.44668054849844235,0.6123153291339996,0,0.5630825911685892,0.44515165137054735,0,0.3691626374901331,0.7440912799521018,0,0.699040445753874,"G2_Equity,G3_Documentation,G4_Accountability",3,0,0,0.5849652982462882,0,0.5849652982462882,0,0.5849652982462882,0,2,0
T0513,standard,0,0.6294946870940012,0,0.5977832164401834,0.777007455829883,0,0.7769452515651719,0.5334951962069309,0,0.5947993500081449,0.8663543336613032,0,0.8125019277009196,0.8122219796216544,0,0.6990160225894134,,0,1,0,0.6817259499705437,0,0.6817259499705437,1,0.6817259499705437,1,5,1
T0514,high,1,0.7443531890451549,0,0.7223349294048674,0.5602144468831879,0,0.530632337924999,0.6335481203297415,0,0.6326514869161286,0.2160004601695473,0,0.14368021847728596,0.024037773434652326,0,0.0895019529720836,"G2_Equity,G4_Accountability,G5_Monitoring",3,0,0,0.43512057356224315,0,0.43512057356224315,0,0.43512057356224315,0,2,0
T0515,standard,0,0.6411375361155579,0,0.6079171308309279,0.702013631303472,0,0.7029194861449881,0.5173887441735942,0,0.6119652322807226,0.34131928107778853,0,0.35103016110135155,0.2584060132967465,0,0.2613437030457086,"G4_Accountability,G5_Monitoring",2,0,0,0.4975982969397648,0,0.4975982969397648,0,0.4975982969397648,0,3,1
T0516,standard,0,0.8267411342379191,0,0.7636269476882598,0.6083442809420625,0,0.5964386833008568,0.7980666638625795,0,0.8339069152025143,0.7595176074627982,0,0.8175507558737735,0.7535468574044262,0,0.7745992254517644,,0,1,0,0.7599223438259906,1,0.7599223438259906,1,0.7599223438259906,1,5,1
T0517,standard,0,0.3462007026927725,0,0.31899229870202306,0.8014714840692608,0,0.7735690730566323,0.6294332872292082,0,0.7279512099145045,0.8624211119804486,0,0.9077816777368253,0.6129756690249676,0,0.6198967358714214,G1_Safety,1,0,0,0.6120671676846565,0,0.6120671676846565,0,0.6120671676846565,0,4,1
T0518,standard,0,0.542808051234267,0,0.5438908812699208,0.7806435031637737,0,0.7098772255652914,0.7248703462049354,0,0.7265142639498456,0.45289559335138263,0,0.43114667986030214,0.8751592926227051,0,0.844743458406542,"G1_Safety,G4_Accountability",2,0,0,0.6544838543889276,0,0.6544838543889276,1,0.6544838543889276,1,3,1
T0519,standard,0,0.7082932240982771,0,0.7419004511860221,0.8491820074439832,0,0.8773315259491561,0.7324936930247924,0,0.7879366999113315,0.6417074627733446,0,0.6178004099855137,0.7811233608262496,0,0.7735173575549348,,0,1,0,0.7584097701214405,1,0.7584097701214405,1,0.7584097701214405,1,5,1
T0520,high,1,0.6510890965735424,0,0.5774085153214412,0.22661846516938272,0,0.2121848148316838,0.37052002128242545,0,0.41965271566277834,0.4274458338894037,0,0.3636167134707555,0.0504399330427753,0,0.06612143779731752,"G1_Safety,G2_Equity,G3_Documentation,G4_Accountability,G5_Monitoring",5,0,0,0.3390710506405444,0,0.3390710506405444,0,0.3390710506405444,0,0,0
T0521,standard,0,0.6496532558983038,0,0.6730424865729503,0.7364720781218203,0,0.8201177726971132,1.0,0,1.0,1.0,0,1.0,0.9128522444442777,0,0.9052315569426967,,0,1,0,0.8512383011121263,1,0.8512383011121263,1,0.8512383011121263,1,5,1
T0522,standard,0,0.6448698828807885,0,0.6524879759585765,0.7883520851724021,0,0.8231272288995743,0.4561118415245816,0,0.47805284771659323,0.9062226458614784,0,0.8954043146150855,0.5698644825200186,0,0.6117062307755661,G3_Documentation,1,0,0,0.6781606091661524,0,0.6781606091661524,1,0.6781606091661524,1,4,1
T0523,standard,0,0.36653061849309476,0,0.49431823250378343,0.9025716376162217,0,1.0,0.8771792209754911,0,0.8625553445108373,0.7543386429548469,0,0.6694589459176602,0.5674014996771395,0,0.620985795296707,G1_Safety,1,0,0,0.6833440621395863,0,0.6833440621395863,1,0.6833440621395863,1,4,1
T0524,high,0,0.7418848992393862,0,0.796839613512115,0.7129336217035852,0,0.766144018333444,0.6626101396995846,0,0.7057615763970414,0.6535332920061468,0,0.5729201454375655,0.9287875704865981,0,0.8647420031455707,G4_Accountability,1,0,0,0.7619612458652347,1,0.7619612458652347,1,0.7619612458652347,1,4,1
T0525,standard,0,0.5513347912987646,0,0.5652966251861792,0.9182233335660427,0,0.9101038577291043,0.9417942378512082,0,0.9771352187858432,0.8173805948495418,0,0.7113242051335307,0.8662995996042122,0,0.8567920224444852,,0,1,0,0.7735714854142468,1,0.7735714854142468,1,0.7735714854142468,1,5,1
T0526,standard,0,0.8981217883239346,0,0.9279947321638483,0.760053833508516,0,0.7562852526873239,0.5568109345622955,0,0.5346772263891619,0.7754391181624464,0,0.7051869513763744,0.46529726805804256,0,0.42102062734755336,G5_Monitoring,1,0,0,0.6830759910539719,0,0.6830759910539719,1,0.6830759910539719,1,4,1
T0527,standard,1,0.9037141052824248,0,0.8702686239302773,0.2247165114643627,0,0.19122057036790782,0.7621483277369832,0,0.790071168756615,0.034728749959822655,0,0.08731066933139912,0.07906369739545334,0,0.025848027767524047,"G2_Equity,G4_Accountability,G5_Monitoring",3,0,0,0.4278329553893525,0,0.4278329553893525,0,0.4278329553893525,0,2,0
T0528,standard,0,0.5477611033527908,0,0.6297224773370753,0.8079516390284305,0,0.7548493434775047,0.5141945487629442,0,0.5801223067978165,0.7425888757457171,0,0.7556307614755527,0.4862210760650048,0,0.4930568325168223,G5_Monitoring,1,0,0,0.6257713130929593,0,0.6257713130929593,0,0.6257713130929593,1,4,1
T0529,standard,0,0.679022748431902,0,0.666207171421485,0.44531734469807566,0,0.43765509203289477,0.4332859192849459,0,0.3854070094917223,0.825841848316404,0,0.872458202278291,0.9432517063549793,0,1.0,"G2_Equity,G3_Documentation",2,0,0,0.7041901969968817,0,0.7041901969968817,1,0.7041901969968817,1,3,1
T0530,standard,0,0.6839738695015072,0,0.7168949235367235,0.8726364798758871,0,0.877021477694625,0.6336331091527944,1,,0.7111336326342835,0,0.6869692028833629,0.7679752628547805,0,0.8492957052868217,G3_Documentation,1,0,0,0.7666767533554109,1,0.7666767533554109,1,0.6619910054694207,1,4,1
T0531,high,0,0.9106147664475078,0,0.9009278464813706,0.9602648283603368,0,0.9652824851747833,0.9516330911386168,0,0.960432040380064,0.5578872671629683,0,0.5393814974866833,0.9568209537081828,0,0.851350131649249,G4_Accountability,1,0,0,0.852880290312953,1,0.852880290312953,1,0.852880290312953,1,4,1
T0532,standard,0,0.7184471357656838,0,0.655373954962336,0.8236970806394267,0,0.7710354126209948,0.435444058190037,0,0.5036625259350654,0.6790409166916267,0,0.7592974731445536,0.7451558990972282,0,0.7864767716487195,,0,1,0,0.6983306911559728,0,0.6983306911559728,1,0.6983306911559728,1,5,1
T0533,standard,0,0.6945087252155887,0,0.6558155743403895,0.6433109631412236,0,0.6897445703194661,0.8153084625382137,0,0.7852488122674337,0.472428814113608,0,0.5312488206273658,0.7302165744825542,0,0.7946588008416178,,0,1,0,0.6963457029946611,0,0.6963457029946611,1,0.6963457029946611,1,5,1
T0534,high,0,0.7381987704882175,0,0.7593463175549146,0.6046443503583536,0,0.5251008695687329,0.9979301032706787,0,1.0,0.6101587694543373,0,0.5943610920803134,0.5781168350490563,0,0.5685794947445448,"G2_Equity,G4_Accountability,G5_Monitoring",3,0,0,0.6878680631999674,0,0.6878680631999674,1,0.6878680631999674,1,2,0
T0535,standard,1,0.821757712840796,0,0.7596893215239338,0.23823115958855212,1,,0.5565549612745583,0,0.47189040982187413,0.5208815821370767,0,0.4822961978802901,0.15226326681785318,0,0.12352672088576243,"G2_Equity,G3_Documentation,G4_Accountability,G5_Monitoring",4,0,0,0.4980847902047202,0,0.4980847902047202,0,0.40191646783394536,0,1,0
T0536,standard,0,0.7361103648505952,0,0.6481205686128736,0.7562585581495094,0,0.7673905090169192,0.5565147271350681,0,0.5672925997411387,0.8083979274510225,0,0.9337473322678921,0.7782279291364427,0,0.7751148402354519,,0,1,0,0.7284794467966175,0,0.7284794467966175,1,0.7284794467966175,1,5,1
T0537,standard,0,0.6291244260051834,0,0.6384652201005575,0.7557075388879452,0,0.7607216247705842,0.1874204872326392,0,0.2248667469847217,0.21960259800115778,0,0.27680160391267894,0.6804666924210363,0,0.7321627498101954,"G3_Documentation,G4_Accountability",2,0,0,0.5639387498329138,0,0.5639387498329138,0,0.5639387498329138,0,3,1
